budget,size,seed,obj,acc,time,projects
100,0.03,90,2720.5050000000047,3702,129.37156677246094,"[13, 60]"
200,0.005,0,3808.616000000022,4914,41.3515419960022,"[13, 15, 16, 45]"
200,0.005,12,2655.4719999999797,4034,36.45285487174988,"[12, 66, 67, 68]"
200,0.005,23,4195.238000000019,5413,49.58877205848694,"[12, 13, 22, 60]"
200,0.005,34,4195.238000000019,5413,36.268556118011475,"[12, 13, 22, 60]"
200,0.005,45,3808.616000000022,4914,39.41520309448242,"[13, 15, 16, 45]"
200,0.005,56,3808.616000000022,4914,49.014631271362305,"[13, 15, 16, 45]"
200,0.005,67,3989.018000000018,5253,32.51731872558594,"[13, 20, 22, 60]"
200,0.005,78,3808.616000000022,4914,36.943455934524536,"[13, 15, 16, 45]"
200,0.005,89,4195.238000000019,5413,36.14349126815796,"[12, 13, 22, 60]"
200,0.005,90,4195.238000000019,5413,34.88492488861084,"[12, 13, 22, 60]"
200,0.01,0,3920.1160000000127,4945,87.75961804389954,"[13, 15, 45, 50]"
200,0.01,12,4105.9510000000155,5331,86.77874517440796,"[12, 13, 21, 22]"
200,0.01,23,3927.753000000019,5219,65.35007786750793,"[13, 15, 16, 75]"
200,0.01,34,3573.990999999991,4987,65.04126620292664,"[15, 21, 26, 27]"
200,0.01,45,3969.0160000000124,5188,90.26195120811462,"[13, 45, 60, 67]"
200,0.01,56,4199.5250000000215,5630,80.57790279388428,"[13, 15, 16, 22]"
200,0.01,67,4195.238000000019,5413,105.78238797187805,"[12, 13, 22, 60]"
200,0.01,78,4326.347000000007,5771,76.75004720687866,"[21, 22, 66, 68]"
200,0.01,89,4195.238000000019,5413,81.40932893753052,"[12, 13, 22, 60]"
200,0.01,90,4195.238000000019,5413,68.9993679523468,"[12, 13, 22, 60]"
200,0.02,0,3969.0160000000124,5188,160.50698590278625,"[13, 45, 60, 67]"
200,0.02,12,4233.696000000016,5312,165.7749309539795,"[13, 45, 50, 60]"
200,0.02,23,4233.696000000016,5312,200.0933346748352,"[13, 45, 50, 60]"
200,0.02,34,3969.0160000000124,5188,188.44644784927368,"[13, 45, 60, 67]"
200,0.02,45,3969.0160000000124,5188,172.60231184959412,"[13, 45, 60, 67]"
200,0.02,56,4233.696000000016,5312,142.96160697937012,"[13, 45, 50, 60]"
200,0.02,67,3969.0160000000124,5188,156.95956301689148,"[13, 45, 60, 67]"
200,0.03,0,4326.347000000007,5771,253.5349268913269,"[21, 22, 66, 68]"
200,0.03,12,4233.696000000016,5312,280.3271780014038,"[13, 45, 50, 60]"
200,0.03,23,4233.696000000016,5312,238.89605975151062,"[13, 45, 50, 60]"
200,0.03,34,4077.1400000000176,5367,292.4152841567993,"[13, 21, 22, 68]"
200,0.03,45,3826.4300000000203,5062,234.8711678981781,"[13, 20, 60, 61]"
200,0.03,56,4195.238000000019,5413,278.07926201820374,"[12, 13, 22, 60]"
200,0.03,67,4195.238000000019,5413,260.3055999279022,"[12, 13, 22, 60]"
200,0.03,78,3969.0160000000124,5188,249.80442810058594,"[13, 45, 60, 67]"
200,0.03,89,4233.696000000016,5312,274.764924287796,"[13, 45, 50, 60]"
200,0.03,90,4326.347000000007,5771,312.9024329185486,"[21, 22, 66, 68]"
300,0.005,0,5814.744000000013,7298,59.85921001434326,"[12, 13, 21, 22, 27, 66]"
300,0.005,12,5546.132000000014,7125,56.13372588157654,"[12, 21, 22, 45, 66, 68]"
300,0.005,23,5824.031000000003,7515,55.260035037994385,"[21, 22, 45, 66, 68, 73]"
300,0.005,34,5489.173000000032,7031,63.53116989135742,"[12, 13, 27, 60, 66, 67]"
300,0.005,45,5814.744000000013,7298,80.44382405281067,"[12, 13, 21, 22, 27, 66]"
300,0.005,56,5824.031000000003,7515,42.99779200553894,"[21, 22, 45, 66, 68, 73]"
300,0.005,67,5138.711999999994,6669,55.15566802024841,"[15, 16, 21, 25, 66, 73]"
300,0.005,78,5990.382000000038,7479,65.81788396835327,"[13, 15, 21, 27, 53, 66]"
300,0.005,89,5058.837000000007,6518,61.41896677017212,"[12, 13, 22, 60, 72, 73]"
300,0.005,90,5533.310000000012,6946,50.379136085510254,"[12, 13, 45, 60, 66, 67]"
