obj,medians
202534.19,"[567108, 45757, 395341, 64507, 623159, 790214, 325221, 924999, 762521, 1134977, 459390, 1138754, 512647, 1047387, 1144841, 117014, 321650, 1044862, 922613, 339593, 474968, 101147, 637790, 1093436, 586297, 904678, 381907, 863180, 723771, 706603, 57213, 433920, 689762, 706745, 14813, 483532, 896939, 16890, 1097279, 857492, 302423, 165781, 115519, 1075257, 403622, 1089995, 588991, 490256, 1064561, 605776, 1049819, 369664, 252636, 1151264, 443534, 194093, 1009074, 1094257, 843228, 857190, 998683, 1071399, 787245, 293300, 1032627, 167528, 713968, 1089908, 979107, 917714, 769860, 313944, 495423, 774128, 318850, 580451, 63152, 1006990, 1007590, 562129, 310923, 847555, 660903, 1048451, 1035464, 566833, 308138, 682902, 140597, 149316, 247301, 206590, 62330, 867166, 524607, 685757, 1088672, 865692, 650218, 933727, 995394, 1079494, 1063842, 656840, 2748, 494264, 157466, 643939, 968451, 633527, 369135, 311677, 1032491, 636653, 867715, 946180, 958221, 952677, 742770, 611258, 678554, 1140512, 480207, 955918, 102726, 241725, 596155, 407286, 348808, 121180, 625003, 270263, 294289, 1052346, 756638, 183653, 472128, 301222, 804119, 1037460, 278466, 646710, 834337, 1069838, 25362, 232884, 533541, 658657, 48263, 748197, 321686, 1057179, 443681, 740904, 1024049, 118886, 1111406, 748231, 383159, 861710, 535722, 541313, 885299, 1024402, 314976, 479172, 342938, 242043, 30657, 1139413, 640781, 607007, 29710, 692118, 1149789, 342820, 685572, 1088553, 699767, 614551, 884994, 229307, 675170, 794787, 193327, 260130, 954421, 897684, 243503, 1065719, 1038847, 244188, 52896, 494355, 692046, 758647, 285072, 888636, 486931, 637638, 1144669, 394016, 489025, 500375, 485956, 763485, 1110636, 897443, 851386, 566098, 531521, 190041, 108025, 740048, 639467, 34874, 691942, 657175, 14167, 771426, 28153, 876533, 68173, 896227, 1004005, 656126, 110399, 440225, 1061447, 226340, 455519, 1152409, 910166, 58246, 859267, 264214, 66846, 283146, 993908, 690064, 58550, 795587, 46587, 1059900, 754846, 923371, 117685, 245190, 26161, 32026, 105241, 898670, 902763, 67788, 150069, 1005538, 708400, 120299, 633714, 1073589, 577618, 821461, 563591, 502137, 637622, 822134, 1066033, 300667, 1019290, 1024622, 592634, 1018398, 503143, 420924, 496287, 463470, 188372, 230596, 581733, 57652, 681324, 271610, 508666, 657788, 307611, 653824, 276084, 1035680, 138715, 263828, 978003, 281417, 173612, 515281, 167388, 614564, 685250, 871094, 323518, 991019, 697515, 1125943, 504332, 746594, 584948, 431225, 3912, 278841, 140413, 856002, 654727, 202630, 1085341, 904104, 598933, 741748, 590846, 454296, 507994, 741244, 38598, 589273, 442909, 412290, 5817, 505567, 679140, 703961, 1091946, 439756, 981574, 1017121, 484819, 738612, 252567, 850652, 924838, 934912, 341126, 121842, 189047, 784085, 18425, 626198, 647471, 694579, 713804, 626351, 667895, 405382, 231617, 856043, 523670, 566920, 1087084, 159303, 139299, 231111, 929027, 32451, 82361, 1142306, 689531, 734078, 886498, 828963, 984121, 768364, 370227, 282911, 18737, 672505, 700890, 845682, 14415, 400494, 716331, 924416, 816310, 743100, 325, 172037, 35688, 66711, 276501, 355898, 862312, 648187, 788065, 1029263, 563732, 229784, 615844, 709330, 1099895, 859603, 15677, 582244, 738373, 448430, 1050323, 37247, 566804, 430103, 866227, 472471, 258347, 992708, 1075945, 148675, 947872, 584585, 613526, 1126131, 199206, 324188, 269854, 475365, 697070, 425383, 176736, 1135536, 351641, 401649, 995657, 731723, 991631, 100940, 581265, 348406, 859381, 684777, 1020884, 328060, 389371, 106017, 141888, 313853, 221971, 338350, 961830, 264685, 443604, 198639, 926847, 754101, 1050910, 371006, 1035224, 590090, 814131, 322018, 1075034, 136452, 193452, 803332, 1150430, 245977, 854109, 328473, 623649, 974315, 1115678, 919001, 618063, 830019, 966341, 734039, 878511, 443058, 95074, 507824, 842017, 1129231, 278143, 942579, 32938, 978397, 25845, 838264, 751919, 361233, 902129, 804478, 1060659, 402926, 1005996, 1061003, 232204, 221908, 98196, 1037371, 1089985, 958459, 62010, 640198, 285620, 831456, 1141896, 673612, 127950, 382546, 164980, 37334, 75204, 1058598, 794349, 663432, 253520, 490161, 777756, 534472, 446135, 780775, 278012, 974879, 387882, 309759, 453391, 778571, 425498, 38887, 1102864, 19098, 846096, 392947, 896656, 2921, 833243, 614740, 571034, 1072547, 426523, 780898, 612121, 895125, 634584, 417953, 923061, 894032, 443055, 169060, 1110627, 493441, 185281, 661385, 495446, 379295, 548627, 91637, 350288, 1079540, 16939, 225160, 992113, 486237, 183978, 605525, 2831, 302087, 1113465, 255423, 799821, 688840, 623377, 861023, 541834, 835698, 623971, 372151, 576883, 102189, 536980, 139536, 655509, 278909, 275221, 185705, 165473, 1078711, 261086, 133456, 105403, 280056, 50882, 633655, 630088, 1134093, 1012009, 331986, 840965, 630483, 1086541, 416465, 48209, 600149, 321304, 435368, 185663, 482683, 848577, 39977, 115061, 1128132, 189123, 941957, 975360, 982174, 264120, 574417, 1071769, 711023, 444638, 344852, 19337, 273859, 929109, 549973, 1005023, 662828, 588302, 836786, 888231, 197242, 405986, 270185, 863625, 370704, 247992, 905277, 416520, 693047, 469827, 789085, 1081233, 289041, 656551, 586162, 628771, 1110119, 672741, 359616, 969657, 30913, 358246, 130982, 1068127, 1023083, 856395, 846129, 702222, 198460, 379446, 557339, 433060, 103688, 204403, 32559, 218435, 861146, 782465, 844716, 200292, 680333, 1139159, 44339, 686634, 1001382, 773626, 1031249, 168319, 742059, 697487, 52531, 348044, 872024, 1093712, 168016, 290918, 765666, 820460, 411065, 333286, 678848, 1128266, 22651, 430955, 575407, 908893, 766211, 157517, 693349, 347404, 109810, 421618, 114345, 859316, 483828, 91497, 361702, 505454, 106852, 30587, 488093, 266490, 784447, 1102963, 627042, 734388, 125449, 957160, 922658, 466125, 578144, 1137996, 393603, 506463, 681731, 284965, 1088862, 457555, 558482, 669206, 189285, 904524, 635925, 373581, 344390, 164519, 160135, 86910, 1095362, 751571, 148685, 840172, 284488, 267219, 934736, 867072, 814622, 115971, 230854, 805321, 450898, 1059172, 500847, 4530, 811537, 587175, 697011, 732985, 611332, 98901, 986038, 568099, 458098, 306262, 80545, 739956, 535791, 507920, 703949, 599161, 559021, 10450, 129752, 1085400, 33455, 245729, 642991, 200772, 873448, 854535, 853167, 735681, 1083836, 1102364, 354106, 936068, 463517, 855684, 121279, 968045, 369539, 1122855, 944004, 903239, 1037875, 117945, 1066933, 1129228, 101954, 239274, 483709, 81431, 751602, 403013, 625190, 74717, 881804, 846143, 689606, 74653, 109348, 61959, 356279, 1134795, 497685, 285296, 624927, 1030670, 270428, 890348, 580304, 1090310, 184604, 1052819, 1076495, 899449, 840933, 913686, 318628, 739707, 45140, 292322, 681301, 923087, 962944, 985970, 416054, 463941, 145311, 988923, 427666, 515562, 375040, 680100, 32283, 320271, 833968, 310274, 674256, 851977, 491141, 1132760, 523908, 1122217, 680813, 686418, 346251, 643478, 538072, 106468, 230836, 736080, 824352, 567919, 26833, 661186, 376072, 922840, 1122467, 1281, 1144390, 312964, 804369, 418673, 789104, 83282, 835643, 26685, 1003096, 986599, 199169, 982742, 912673, 1055792, 334186, 1036669, 207710, 921179, 892232, 789702, 625840, 851873, 618542, 292312, 159357, 741892, 286232, 606080, 906390, 754534, 164328, 1077476, 510566, 867971, 346415, 1076879, 880375, 83714, 488955, 655371, 924119, 326109, 767732, 554306, 871345, 1030607, 668290, 19305, 726728, 958843, 51743, 142344, 159577, 1098340, 536495, 1110633, 936745, 714755, 894096, 509402, 827013, 539698, 592646, 484937, 423826, 28405, 1023661, 384704, 922212, 1109749, 1027578, 928933, 785840, 680738, 637924, 662417, 507273, 350727, 626720, 296401, 618593, 36123, 680676, 269500, 715583, 296575, 399478, 652365, 944992, 352666, 929198, 594618, 716628, 1081703, 26901, 331619, 1111582, 992155, 26748, 765100, 362988, 110324, 782116, 892207, 1873, 435212, 596808, 713081, 641726, 701511, 639193, 969707, 638892, 289330, 701185, 372210, 204793, 15708, 566887, 507347, 195304, 732572, 84997, 272892, 388170, 124950, 1015282, 404166, 489039, 318079, 321877, 1124693, 892661, 288021, 566131, 1075531, 64121, 234947, 268929, 217303, 640577, 1049678, 81215, 278353, 700324, 998395, 677017, 120532, 802833, 375624, 412736, 65012, 596413, 240457, 236717, 851496, 813037, 921474, 972311, 608289, 1064432, 329473, 483801, 914582, 376018, 331917, 866317, 993501, 701589, 653603, 348918, 524223, 938750, 1047437, 470726, 1151624, 952949, 53073, 822951, 664368, 805594, 377830, 285975, 105397, 850007, 787, 797562, 852870, 531281, 432041, 382526, 549209, 1099735, 1119632, 120705, 636674, 21441, 69726, 178042, 201300, 380580, 122585, 1051033, 905809, 476334, 631937, 356711, 855519, 181200, 1110753, 157839, 944705, 1044050, 597127, 581821, 948959, 264195, 741536, 865204, 561080, 517327, 750397, 584222, 351922, 614780, 161346, 305258, 623728, 1039693, 1154113, 1098771, 1108107, 31291, 263991, 80120, 17348, 74714, 1149620, 451624, 30802, 1049778, 99098, 1144544, 379129, 742531, 872588, 282801, 533951, 92260, 628454, 702887, 1144989, 686567, 593721, 1080503, 983979, 218203, 1071512, 348851, 800660, 580348, 840781, 935260, 802368, 309969, 130003, 379268, 81798, 1015691, 616497, 709694, 375350, 575915, 162342, 603463, 611483, 1149576, 482528, 993280, 1002601, 315519, 613234, 209015, 1009851, 863677, 1014522, 885557, 1018492, 1062100, 449653, 366802, 632036, 267617, 664765, 312028, 44745, 588132, 671638, 362291, 1003609, 737164, 565297, 162001, 759337, 883494, 621582, 79016, 273274, 467993, 1020613, 109279, 848468, 977969, 584667, 1032146, 1001120, 183821, 232242, 1053211, 584988, 155184, 25122, 654939, 305566, 871797, 287206, 236178, 507985, 1040294, 330483, 824316, 591359, 429692, 466617, 600487, 267041, 843862, 802804, 13580, 717414, 944947, 1053468, 461059, 64402, 824972, 240162, 293220, 703840, 445155, 265448, 725089, 12625, 688309, 695752, 524112, 449396, 806743, 652247, 773249, 914041, 183390, 1079824, 330456, 953951, 159533, 379512, 2744, 309719, 835416, 932713, 699103, 950426, 34097, 873849, 374595, 1129138, 577121, 934513, 227828, 858879, 636518, 88604, 1141497, 1068433, 226994, 540309, 485745, 406857, 1118853, 466531, 928573, 417451, 1073208, 947941, 836237, 972264, 1020860, 561928, 202333, 316977, 512691, 215714, 304795, 202902, 1128316, 255298, 831917, 1003320, 417566, 875803, 312021, 45204, 482425, 253528, 652368, 991878, 1019136, 176088, 165131, 204088, 864379, 532969, 313130, 234789, 147850, 260778, 526633, 1027868, 1143344, 736039, 1085585, 638411, 93069, 385589, 62564, 930641, 481928, 416328, 361937, 804783, 400770, 321079, 241240, 477268, 646419, 675025, 632699, 730215, 1103385, 1044803, 252790, 977593, 656102, 1045941, 439014, 123222, 529818, 119363, 1079330, 359343, 294780, 1056584, 363202, 876018, 886258, 637687, 207033, 69875, 1058138, 815578, 140578, 729102, 1053906, 1135791, 56707, 190362, 728382, 779927, 973262, 273717, 547290, 634573, 599047, 1034817, 244550, 947008, 131883, 230763, 105946, 767277, 847330, 9973, 490879, 379059, 1008038, 376958, 945137, 847838, 309983, 1121183, 70602, 907819, 969444, 1152370, 444746, 131690, 786858, 777649, 483552, 670563, 653746, 884065, 849757, 752113, 1011991, 628293, 274116, 1026729, 334698, 586332, 490188, 321160, 522420, 60572, 764465, 953898, 675495, 835361, 345897, 1021902, 933341, 820016, 846959, 966052, 665087, 698694, 333111, 930474, 678907, 560345, 852494, 648564, 182682, 899486, 1069058, 714223, 979422, 227842, 65903, 667206, 1131788, 623804, 775796, 973276, 112000, 706974, 1132317, 404540, 439496, 15241, 569138, 970910, 19919, 1144862, 567688, 365098, 1048301, 199234, 769596, 1120332, 728284, 52119, 1067625, 130287, 52049, 1121480, 413303, 626444, 805298, 825728, 975823, 102560, 1073662, 701394, 497574, 1015124, 553762, 807661, 885027, 9934, 642474, 952127, 804167, 896694, 648736, 550287, 789820, 750821, 47080, 572693, 320352, 1098326, 738301, 536680, 385897, 324292, 418542, 542384, 83455, 841091, 591692, 1016814, 958425, 21675, 544127, 161176, 1109695, 615262, 646075, 822436, 564797, 840114, 780432, 300521, 810022, 1097670, 593171, 406645, 905057, 730627, 59888, 904898, 589423, 745702, 661231, 537088, 1111270, 299562, 353331, 994865, 8181, 1088896, 969869, 1011230, 1029063, 1088953, 349834, 1046464, 93585, 364799, 954552, 805746, 520060, 519795, 1064511, 233927, 353801, 427301, 1125986, 438215, 789213, 687663, 583580, 588200, 4960, 72644, 35862, 747535, 237711, 175942, 779376, 394416, 1044835, 604203, 406531, 958510, 935444, 972418, 1074179, 263997, 704720, 1099342, 460782, 570413, 759386, 255934, 371794, 19569, 902244, 1100090, 855498, 697994, 671315, 428327, 660308, 144193, 971644, 493143, 739752, 1093874, 140979, 443027, 194711, 476194, 765094, 646036, 561622, 28084, 902674, 369459, 447181, 452495, 240671, 549154, 716646, 903204, 1089363, 31335, 33268, 744405, 65037, 957367, 63769, 382155, 697290, 440364, 1104849, 996837, 710468, 764368, 87697, 384596, 915228, 708379, 349741, 493858, 715299, 131100, 744010, 908371, 999565, 874818, 31993, 766678, 498435, 376605, 911478, 1111851, 220162, 242959, 679991, 738343, 398569, 515715, 1047755, 33176, 718056, 62124, 394248, 508942, 1077620, 422172, 843004, 686942, 602522, 1148618, 317770, 173113, 330476, 977963, 874101, 6171, 1133, 845827, 310663, 685861, 13799, 962648, 1130051, 336252, 482695, 483921, 144022, 651996, 455437, 777541, 586112, 1139538, 1098817, 129153, 1090967, 995044, 570419, 772918, 607858, 222139, 895604, 602904, 441631, 830138, 368120, 728728, 157945, 731269, 869323, 574837, 974185, 828138, 552615, 507303, 236599, 1096239, 977343, 3129, 489241, 1069246, 498203, 713074, 358738, 1112376, 481344, 468067, 12123, 204958, 637232, 898141, 820451, 442437, 183269, 12910, 591078, 1083304, 68133, 738549, 73414, 867177, 261292, 31580, 685798, 913461, 974196, 169388, 443856, 345786, 415603, 730386, 692161, 178780, 321173, 610849, 280583, 871379, 1074992, 1027043, 946351, 51836, 559108, 505745, 405399, 417659, 20028, 918863, 246414, 54816, 56606, 390522, 930174, 429181, 1044227, 45325, 614844, 13742, 863690, 957674, 790054, 531074, 613027, 24522, 1075881, 360076, 901501, 245838, 568075, 673666, 25106, 327037, 356108, 136541, 47951, 779280, 371320, 656043, 288915, 755701, 195270, 815581, 660909, 479797, 175810, 296722, 443434, 581839, 941019, 523425, 567542, 915229, 168267, 765936, 866200, 240184, 426409, 271831, 1105852, 725239, 758763, 190309, 271769, 1069294, 194014, 1099782, 1137166, 125852, 500107, 1100548, 457265, 809264, 330361, 791093, 931309, 1084265, 673263, 505198, 664746, 369878, 730989, 1025128, 818116, 390578, 1007558, 476172, 933114, 501052, 344625, 381459, 460490, 74951, 688251, 677379, 260180, 1033845, 955487, 64996, 1036977, 817359, 7409, 833672, 25238, 427636, 235298, 661749, 1039030, 88430, 235023, 358552, 135613, 929789, 77143, 587401, 948277, 876438, 650463, 243130, 111893, 530852, 230882, 612036, 1096752, 1064, 185619, 166853, 661357, 339127, 757544, 594943, 930041, 940959, 501586, 714995, 271638, 303880, 865791, 507560, 36942, 376070, 58029, 1018858, 464433, 154850, 934577, 480812, 285066, 429951, 390334, 809316, 299501, 522781, 9737, 546632, 70002, 988627, 1097651, 762181, 709483, 811149, 100350, 24516, 199811, 206497, 509263, 1117547, 1131134, 623657, 489773, 597385, 193535, 672118, 501349, 1141466, 75817, 710699, 1070442, 89785, 304307, 1125858, 1023881, 842673, 1086857, 205474, 314101, 942078, 1680, 463843, 573237, 546914, 193598, 442219, 169186, 927634, 735111, 610347, 5756, 777404, 102979, 203451, 800225, 269538, 396789, 585211, 795352, 791363, 106338, 1027338, 721064, 854933, 615163, 246181, 961060, 154846, 462642, 665903, 501623, 285778, 1128544, 873871, 699244, 998092, 444640, 136625, 240262, 142218, 906265, 675981, 481975, 898518, 139256, 906413, 348297, 926818, 495335, 59800, 748915, 476984, 103862, 521298, 785179, 1074185, 926426, 1077055, 855612, 95276, 501736, 320476, 646972, 1094716, 556931, 127095, 282164, 648247, 546224, 622805, 1059185, 507457, 1076023, 415294, 694093, 736329, 977022, 473234, 324230, 580222, 905832, 603477, 933545, 790946, 62713, 841087, 72079, 63271, 583896, 483106, 44132, 127920, 794417, 871241, 862981, 704342, 857338]"
