budget,size,seed,obj,time,loss_bound,projects
300,0.02,23,187554.97117318457,88.10029435157776,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,34,186537.65009832836,30.727773189544678,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,45,183858.3097105746,105.60746145248413,21.0,"[24, 25, 26, 27, 28, 68]"
300,0.02,56,187554.97117318457,57.58692240715027,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,67,187554.97117318457,58.45562672615051,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,78,186537.65009832836,115.92887949943542,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,89,186537.65009832836,91.77645897865295,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,90,187554.97117318457,135.77974700927734,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,0,187554.97117318457,369.93747210502625,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,12,182924.00399281198,369.9014790058136,31.5,"[6, 7, 8, 9, 10, 49, 51]"
300,0.03,23,187554.97117318457,209.85658407211304,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,34,187554.97117318457,519.9510767459869,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,45,183858.3097105746,523.6442408561707,31.5,"[24, 25, 26, 27, 28, 68]"
300,0.03,56,187554.97117318457,306.17594838142395,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,67,187554.97117318457,324.4670960903168,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,78,182201.24798371046,189.05622744560242,31.5,"[6, 7, 8, 9, 10, 49, 65]"
300,0.03,89,186537.65009832836,427.4169912338257,31.5,"[9, 26, 27, 28, 51, 58, 65]"
300,0.03,90,182215.38571191562,537.5100781917572,31.5,"[6, 7, 8, 9, 10, 49, 59]"
300,0.04,0,183858.3097105746,1953.381617307663,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.04,12,187554.97117318457,411.9291124343872,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,23,183858.3097105746,1969.9942388534546,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.04,34,187554.97117318457,805.9760010242462,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,45,187554.97117318457,857.0981786251068,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,56,187554.97117318457,1876.0087192058563,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,67,183858.3097105746,1839.579859495163,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.04,78,187554.97117318457,561.3134717941284,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,89,187554.97117318457,1683.7450392246246,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,90,183858.3097105746,1420.7546622753143,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.05,0,187554.97117318457,1530.6503567695618,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,12,187554.97117318457,3969.512551546097,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,23,187554.97117318457,1459.8573451042175,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,34,183858.3097105746,2211.2388966083527,52.8,"[24, 25, 26, 27, 28, 68]"
300,0.05,45,187554.97117318457,2403.2053186893463,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,56,187554.97117318457,1322.0169215202332,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,67,187554.97117318457,2949.411217212677,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,78,184211.8825538808,2144.4255077838898,52.8,"[25, 26, 27, 28, 61, 68]"
300,0.05,89,183858.3097105746,1954.3095288276672,52.8,"[24, 25, 26, 27, 28, 68]"
300,0.05,90,187554.97117318457,4105.397170782089,52.8,"[7, 26, 27, 28, 51, 58, 65]"
500,0.01,0,191637.35845054942,7.725307941436768,10.5,"[18, 19, 20, 21, 22, 47, 54, 61, 63, 68]"
