budget,size,seed,obj,time,loss_bound,projects
300,0.04,89,182248.03930116195,1607.9988429546356,42.3,"[6, 7, 8, 9, 10, 26, 51]"
300,0.04,90,187554.97117318457,516.9317147731781,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,0,183858.3097105746,2718.9581871032715,52.8,"[24, 25, 26, 27, 28, 68]"
300,0.05,12,182924.00399281198,1865.602686882019,52.8,"[6, 7, 8, 9, 10, 49, 51]"
300,0.05,23,178297.3638532718,2331.3065659999847,52.8,"[20, 21, 22, 23, 51, 58]"
300,0.05,34,180938.4805143424,2446.370067358017,52.8,"[7, 27, 28, 44, 51, 58, 65]"
300,0.05,45,186537.65009832836,2196.7269897460938,52.8,"[9, 26, 27, 28, 51, 58, 65]"
300,0.05,56,187554.97117318457,818.0034646987915,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,67,184154.41210566822,1156.2400634288788,52.8,"[16, 26, 27, 28, 59, 66, 73]"
300,0.05,78,180583.18594086866,1075.3836743831635,52.8,"[24, 25, 26, 27, 28, 63]"
300,0.05,89,185240.3214066418,3305.6900873184204,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,90,187554.97117318457,1927.1927700042725,52.8,"[7, 26, 27, 28, 51, 58, 65]"
500,0.01,0,203604.5218036461,15.906447649002075,10.5,"[6, 7, 8, 9, 10, 21, 22, 49, 52, 59, 66]"
500,0.01,12,197425.6634513842,15.473577976226807,10.5,"[6, 7, 8, 9, 10, 24, 25, 51, 58, 65]"
500,0.01,23,187044.57920824966,16.347269535064697,10.5,"[26, 31, 32, 33, 34, 61, 68, 71, 73, 75]"
500,0.01,34,196947.90182393225,9.7997567653656,10.5,"[25, 26, 27, 28, 32, 52, 59, 66, 73, 75]"
500,0.01,45,203014.63821184798,8.614955425262451,10.5,"[9, 21, 22, 25, 26, 27, 28, 59, 66, 68, 73]"
500,0.01,56,194841.8417039705,7.765199661254883,10.5,"[7, 8, 9, 10, 14, 15, 16, 47, 51, 59, 61]"
500,0.01,67,190684.96712475547,12.257182359695435,10.5,"[6, 25, 26, 27, 28, 49, 56, 66, 68, 71, 73]"
500,0.01,78,204185.54469073692,7.645517587661743,10.5,"[6, 7, 8, 9, 10, 20, 49, 52, 59, 66, 73]"
500,0.01,89,197418.63496823324,15.49953556060791,10.5,"[6, 7, 13, 14, 15, 16, 51, 58, 65, 72, 79]"
500,0.01,90,201126.97825306602,5.224024772644043,10.5,"[20, 21, 22, 23, 25, 26, 27, 28, 59, 61, 66]"
500,0.02,0,211124.73870562128,100.9469301700592,21.0,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.02,12,210469.97689275455,65.694260597229,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.02,23,204694.87834984157,186.48313903808594,21.0,"[6, 7, 8, 9, 10, 21, 22, 51, 58, 61, 65]"
500,0.02,34,193823.35356261893,87.5727047920227,21.0,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 75]"
500,0.02,45,186723.8154362105,79.34671068191528,21.0,"[13, 14, 15, 16, 21, 22, 57, 61, 64, 71]"
500,0.02,56,190658.52471845358,115.47007727622986,21.0,"[26, 31, 32, 33, 34, 35, 59, 66, 73, 75]"
500,0.02,67,209630.09881804502,129.70103430747986,21.0,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.02,78,207808.07557196287,96.79207110404968,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 52, 59, 66]"
500,0.02,89,203984.430427328,90.41911935806274,21.0,"[25, 26, 27, 28, 31, 51, 58, 65, 66, 72, 79]"
500,0.02,90,201126.97825306602,55.0686571598053,21.0,"[20, 21, 22, 23, 25, 26, 27, 28, 59, 61, 66]"
500,0.03,0,209270.23743934123,525.5491032600403,31.5,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.03,12,207986.8944646443,372.4636900424957,31.5,"[7, 8, 9, 10, 26, 51, 58, 59, 65, 66, 72]"
500,0.03,23,207521.7425242226,289.5354413986206,31.5,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.03,34,193823.35356261893,262.98645782470703,31.5,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 75]"
500,0.03,45,211124.73870562128,473.8693518638611,31.5,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.03,56,203586.43627827402,643.1405694484711,31.5,"[7, 8, 9, 10, 14, 15, 16, 51, 58, 61, 65]"
