budget,size,seed,obj,time,loss_bound,projects
300,0.02,90,185240.3214066418,136.42092895507812,21.0,"[7, 8, 9, 10, 26, 27, 28]"
300,0.03,0,185240.3214066418,793.7346839904785,31.5,"[7, 8, 9, 10, 26, 27, 28]"
300,0.03,12,184211.8825538808,401.65526485443115,31.5,"[25, 26, 27, 28, 61, 68]"
300,0.03,23,181571.41574347834,270.46745228767395,31.5,"[24, 25, 26, 27, 28, 29]"
300,0.03,34,182924.00399281198,978.8629140853882,31.5,"[6, 7, 8, 9, 10, 49, 51]"
300,0.03,45,182566.0601952289,549.120486497879,31.5,"[6, 7, 8, 9, 10, 49, 61]"
300,0.03,56,181469.3595948985,624.5870940685272,31.5,"[6, 7, 8, 9, 10, 47]"
300,0.03,67,180980.92127055104,420.0727970600128,31.5,"[24, 25, 26, 27, 28, 67]"
300,0.03,78,181571.41574347834,272.13893270492554,31.5,"[24, 25, 26, 27, 28, 29]"
300,0.03,89,180980.92127055104,422.38475275039673,31.5,"[24, 25, 26, 27, 28, 67]"
300,0.03,90,183858.3097105746,574.1614673137665,31.5,"[24, 25, 26, 27, 28, 68]"
300,0.04,0,182659.78132838203,753.2286138534546,42.3,"[8, 9, 51, 58, 65, 72]"
300,0.04,12,184154.41210566822,1509.3784453868866,42.3,"[16, 26, 27, 28, 59, 66, 73]"
300,0.04,23,181571.41574347834,1096.850717306137,42.3,"[24, 25, 26, 27, 28, 29]"
300,0.04,34,182925.36444785292,1285.7280509471893,42.3,"[16, 25, 26, 27, 28, 59, 66]"
300,0.04,45,185240.3214066418,851.0805361270905,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,56,185240.3214066418,1487.2742803096771,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,67,184211.8825538808,475.3566327095032,42.3,"[25, 26, 27, 28, 61, 68]"
300,0.04,78,182539.51332446543,526.3446407318115,42.3,"[31, 44, 51, 58, 65, 72]"
300,0.04,89,178970.10192532875,1518.3138246536255,42.3,"[7, 8, 9, 52, 59, 66]"
300,0.04,90,182592.78721991327,2259.4396526813507,42.3,"[8, 9, 10, 51, 58, 65]"
300,0.05,0,182659.78132838203,1275.1831364631653,52.8,"[8, 9, 51, 58, 65, 72]"
300,0.05,12,185240.3214066418,3286.1469802856445,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,23,185240.3214066418,3311.437888622284,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,34,184154.41210566822,2730.0124917030334,52.8,"[16, 26, 27, 28, 59, 66, 73]"
300,0.05,45,182925.36444785292,2844.126208782196,52.8,"[16, 25, 26, 27, 28, 59, 66]"
300,0.05,56,182659.78132838203,1272.5436635017395,52.8,"[8, 9, 51, 58, 65, 72]"
300,0.05,67,184211.8825538808,1203.825493812561,52.8,"[25, 26, 27, 28, 61, 68]"
300,0.05,78,187554.97117318457,2488.381962299347,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,89,186537.65009832836,2883.4138157367706,52.8,"[9, 26, 27, 28, 51, 58, 65]"
300,0.05,90,181571.41574347834,2229.021252155304,52.8,"[24, 25, 26, 27, 28, 29]"
500,0.01,0,204651.55814391802,10.825567483901978,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,12,204651.55814391802,10.80991005897522,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,23,207521.7425242226,7.092056751251221,10.5,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.01,34,202427.3361635155,29.352453470230103,10.5,"[7, 8, 9, 10, 25, 26, 27, 28, 53, 60, 67]"
500,0.01,45,204593.5639211255,25.993844032287598,10.5,"[14, 15, 16, 26, 27, 28, 51, 58, 59, 65, 72]"
500,0.01,56,204651.55814391802,16.699164152145386,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,67,204651.55814391802,10.778688669204712,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,78,206040.0755404085,7.826250076293945,10.5,"[6, 7, 8, 9, 10, 51, 52, 59, 66, 73, 80]"
500,0.01,89,194345.34477976098,16.074305772781372,10.5,"[14, 15, 16, 21, 22, 47, 54, 61, 68, 75]"
500,0.01,90,196611.04970839593,10.825544834136963,10.5,"[6, 7, 8, 9, 10, 26, 27, 49, 53, 60, 67]"
500,0.02,0,203006.79436696364,39.037649393081665,21.0,"[7, 8, 9, 10, 26, 27, 28, 43, 54, 61, 68]"
500,0.02,12,202787.2379846398,376.7548818588257,21.0,"[7, 8, 9, 10, 32, 33, 51, 58, 65, 72]"
500,0.02,23,205699.6220231463,276.5285453796387,21.0,"[15, 16, 25, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.02,34,200896.9788740844,60.40762972831726,21.0,"[2, 6, 7, 8, 9, 10, 13, 44, 51, 58, 65]"
500,0.02,45,193940.78595759557,63.063232421875,21.0,"[24, 25, 26, 27, 28, 29, 56, 61, 63, 68]"
500,0.02,56,206953.82860973317,114.9103753566742,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.02,67,196975.00950105448,194.32917666435242,21.0,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 73]"
500,0.02,78,208804.2324966908,48.23860287666321,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.02,89,196975.00950105448,193.4543821811676,21.0,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 73]"
500,0.02,90,203598.27298605142,341.7475371360779,21.0,"[2, 3, 7, 8, 9, 10, 44, 51, 58, 65, 72]"
500,0.03,0,206818.2691549384,869.1856501102448,31.5,"[6, 7, 8, 9, 10, 31, 51, 58, 65, 72, 79]"
500,0.03,12,208804.2324966908,326.6260840892792,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.03,23,198999.64165696414,273.73229908943176,31.5,"[6, 7, 8, 9, 10, 11, 25, 26, 27, 28, 29]"
500,0.03,34,207917.91297927452,414.60533380508423,31.5,"[6, 7, 8, 9, 10, 44, 49, 51, 58, 65, 72]"
500,0.03,45,201309.4902962699,645.9726583957672,31.5,"[6, 7, 8, 9, 10, 24, 25, 26, 27, 28, 49]"
500,0.03,56,209383.85581904717,581.1129508018494,31.5,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,67,193202.9700586025,375.6145315170288,31.5,"[25, 26, 27, 28, 43, 50, 57, 64, 66, 71, 73]"
500,0.03,78,198999.64165696414,273.35739302635193,31.5,"[6, 7, 8, 9, 10, 11, 25, 26, 27, 28, 29]"
500,0.03,89,193202.9700586025,374.16175174713135,31.5,"[25, 26, 27, 28, 43, 50, 57, 64, 66, 71, 73]"
500,0.03,90,207685.7412639854,592.8445582389832,31.5,"[7, 8, 9, 10, 25, 26, 27, 28, 54, 61, 68]"
500,0.04,0,209543.47869008963,608.8095490932465,42.3,"[8, 9, 10, 25, 26, 27, 28, 51, 58, 65, 72]"
500,0.04,12,211124.73870562128,934.2171859741211,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,23,211124.73870562128,1328.1711921691895,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,34,204102.35195776072,1539.4963624477386,42.3,"[25, 26, 27, 28, 32, 51, 58, 59, 65, 66, 73]"
500,0.04,45,210469.97689275455,997.8584308624268,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.04,56,208804.2324966908,1875.9951171875,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.04,67,201739.8405737699,400.42117738723755,42.3,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.04,78,205231.0111229823,763.0388009548187,42.3,"[7, 25, 26, 27, 28, 29, 44, 51, 58, 65, 72]"
500,0.04,89,211124.73870562128,978.0193610191345,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,90,207759.77821330095,1942.4950578212738,42.3,"[7, 8, 9, 10, 26, 51, 58, 59, 65, 66, 73]"
500,0.05,0,212416.4172401973,631.1480295658112,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,12,212416.4172401973,1758.5384407043457,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,23,212416.4172401973,1760.662940979004,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,34,211124.73870562128,1348.1039741039276,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,45,211124.73870562128,2985.9677605628967,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,212416.4172401973,632.6945395469666,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,201739.8405737699,953.7125945091248,52.8,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.05,78,212416.4172401973,1348.2133197784424,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,89,211124.73870562128,1767.7862613201141,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,90,210469.97689275455,4278.709810733795,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
