budget,size,seed,obj,time,loss_bound,projects
300,0.05,23,177979.5585947571,7808.416628360748,52.8,"[15, 16, 54, 61, 68, 75]"
300,0.05,34,179453.50695853308,8042.864416360855,52.8,"[27, 28, 54, 61, 68, 75]"
300,0.05,45,179820.25913394472,9254.961110115051,52.8,"[18, 19, 20, 21, 22, 23]"
300,0.05,56,187554.97117318457,3073.038700580597,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,67,183667.70229535757,7318.442993879318,52.8,"[7, 26, 27, 28, 59, 66, 73]"
300,0.05,78,182566.0601952289,5411.0246250629425,52.8,"[6, 7, 8, 9, 10, 49, 61]"
300,0.05,89,185240.3214066418,12065.701867580414,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,90,182019.2590167976,5273.90615439415,52.8,"[21, 22, 52, 59, 66, 73]"
500,0.01,0,206489.44472493313,298.85678935050964,10.5,"[8, 9, 10, 26, 27, 28, 52, 59, 66, 73, 80]"
500,0.01,12,192038.2187217794,141.65649390220642,10.5,"[10, 13, 14, 15, 16, 47, 54, 61, 68, 75]"
500,0.01,23,201039.49966224108,389.1420433521271,10.5,"[6, 7, 8, 9, 10, 16, 28, 47, 54, 61, 68]"
500,0.01,34,206953.82860973317,152.0832715034485,10.5,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.01,45,186909.14016382393,95.8258261680603,10.5,"[7, 50, 52, 57, 59, 64, 66, 71, 73, 78]"
500,0.01,56,193176.55022190334,61.06977605819702,10.5,"[13, 14, 15, 16, 17, 25, 26, 27, 28, 57, 64]"
500,0.01,67,204153.28792795044,78.50802493095398,10.5,"[25, 26, 27, 28, 51, 58, 65, 68, 72, 73, 74]"
500,0.01,78,192827.60267055948,49.12493824958801,10.5,"[6, 7, 18, 19, 20, 21, 22, 50, 57, 64, 71]"
500,0.01,89,191778.16031629592,74.57447695732117,10.5,"[14, 15, 20, 21, 22, 23, 58, 61, 65, 72]"
500,0.01,90,202530.63139584684,51.113940715789795,10.5,"[20, 21, 22, 23, 26, 27, 28, 59, 61, 66, 68]"
500,0.02,0,202046.95122696954,590.1885447502136,21.0,"[7, 8, 21, 26, 27, 28, 52, 59, 66, 73, 80]"
500,0.02,12,198416.57719076413,1508.1842353343964,21.0,"[12, 13, 14, 15, 16, 17, 26, 27, 28, 61, 68]"
500,0.02,23,194968.35066786272,681.3311710357666,21.0,"[15, 16, 21, 22, 54, 59, 61, 66, 68, 73]"
500,0.02,34,211124.73870562128,716.5727529525757,21.0,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.02,45,204090.78116619776,442.6179587841034,21.0,"[7, 8, 9, 10, 21, 22, 52, 59, 66, 73]"
500,0.02,56,191779.94191577882,952.7072293758392,21.0,"[19, 20, 21, 22, 31, 32, 33, 34, 66, 73]"
500,0.02,67,206669.9880229124,840.9311864376068,21.0,"[7, 25, 26, 27, 28, 51, 58, 65, 68, 72, 73]"
500,0.02,78,195583.6844904048,424.4325394630432,21.0,"[7, 8, 9, 10, 15, 16, 54, 61, 68, 75]"
500,0.02,89,200651.63798426805,2382.1362721920013,21.0,"[14, 15, 16, 26, 27, 51, 58, 61, 65, 72, 79]"
500,0.02,90,201147.00051300958,776.0030097961426,21.0,"[19, 20, 21, 22, 23, 26, 27, 28, 59, 61, 66]"
500,0.03,0,203729.02604488144,1345.9019680023193,31.5,"[21, 22, 25, 26, 27, 28, 59, 66, 68, 73, 80]"
500,0.03,12,196002.41260319864,3249.717995405197,31.5,"[16, 19, 20, 21, 22, 26, 27, 28, 60, 67, 74]"
500,0.03,23,207224.094472928,4576.570072412491,31.5,"[16, 26, 27, 28, 51, 54, 58, 61, 65, 68, 72]"
500,0.03,34,202590.482686458,3169.8212366104126,31.5,"[16, 21, 22, 26, 27, 28, 54, 61, 66, 68, 75]"
500,0.03,45,211124.73870562128,1860.3195896148682,31.5,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.03,56,203199.29646833733,2518.026460647583,31.5,"[18, 19, 20, 21, 22, 26, 27, 28, 59, 66, 73]"
500,0.03,67,201816.3018393811,2386.3569309711456,31.5,"[15, 16, 25, 26, 27, 28, 61, 66, 68, 73, 75]"
500,0.03,78,203835.61314311088,2390.5001351833344,31.5,"[7, 8, 9, 10, 15, 16, 51, 54, 58, 61, 65]"
500,0.03,89,199130.41537189184,5564.446564435959,31.5,"[6, 7, 8, 9, 10, 20, 21, 22, 49, 54, 61]"
500,0.03,90,203224.71092487368,1171.7262871265411,31.5,"[19, 20, 21, 22, 26, 27, 28, 59, 61, 66, 68]"
500,0.04,0,203729.02604488144,8483.20892572403,42.3,"[21, 22, 25, 26, 27, 28, 59, 66, 68, 73, 80]"
500,0.04,12,196993.37405196804,6786.409134864807,42.3,"[13, 14, 15, 16, 25, 26, 27, 28, 60, 67, 74]"
500,0.04,23,205255.01574464407,9560.15626859665,42.3,"[15, 16, 26, 27, 28, 54, 59, 61, 66, 68, 73]"
500,0.04,34,202590.482686458,5705.742187976837,42.3,"[16, 21, 22, 26, 27, 28, 54, 61, 66, 68, 75]"
500,0.04,45,211124.73870562128,7523.791694641113,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,56,203199.29646833733,6089.3833384513855,42.3,"[18, 19, 20, 21, 22, 26, 27, 28, 59, 66, 73]"
500,0.04,67,203248.4892743252,2688.8666775226593,42.3,"[15, 16, 26, 27, 28, 59, 61, 66, 68, 73, 75]"
500,0.04,78,203835.61314311088,8247.785482645035,42.3,"[7, 8, 9, 10, 15, 16, 51, 54, 58, 61, 65]"
500,0.04,89,211124.73870562128,8275.448415994644,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,90,203224.71092487368,3556.9127390384674,42.3,"[19, 20, 21, 22, 26, 27, 28, 59, 61, 66, 68]"
