budget,size,seed,obj,time,loss_bound,projects
100,0.04,23,164425.69225563642,386.2512798309326,42.3,"[26, 27]"
100,0.04,34,164712.4221579359,504.1081085205078,42.3,"[21, 22]"
100,0.04,45,164712.4221579359,126.79699563980103,42.3,"[21, 22]"
100,0.04,56,164712.4221579359,754.9704093933105,42.3,"[21, 22]"
100,0.04,67,164712.4221579359,386.9666850566864,42.3,"[21, 22]"
100,0.04,78,164712.4221579359,349.76173973083496,42.3,"[21, 22]"
100,0.04,89,164712.4221579359,352.8273980617523,42.3,"[21, 22]"
100,0.04,90,164712.4221579359,310.7136538028717,42.3,"[21, 22]"
100,0.05,0,164712.4221579359,317.1313536167145,52.8,"[21, 22]"
100,0.05,12,164712.4221579359,622.6815159320831,52.8,"[21, 22]"
100,0.05,23,164712.4221579359,709.9778077602386,52.8,"[21, 22]"
100,0.05,34,164425.69225563642,604.5655658245087,52.8,"[26, 27]"
100,0.05,45,164712.4221579359,484.86730909347534,52.8,"[21, 22]"
100,0.05,56,164712.4221579359,373.01413345336914,52.8,"[21, 22]"
100,0.05,67,164712.4221579359,752.9756765365601,52.8,"[21, 22]"
100,0.05,78,164712.4221579359,405.8967971801758,52.8,"[21, 22]"
100,0.05,89,164712.4221579359,472.30753803253174,52.8,"[21, 22]"
100,0.05,90,164712.4221579359,677.0620663166046,52.8,"[21, 22]"
300,0.01,0,182592.78721991327,67.96443057060242,10.5,"[8, 9, 10, 51, 58, 65]"
300,0.01,12,182592.78721991327,52.96455907821655,10.5,"[8, 9, 10, 51, 58, 65]"
300,0.01,23,173047.06867386107,46.26108145713806,10.5,"[14, 15, 16, 60, 67, 74]"
300,0.01,34,186537.65009832836,28.8754940032959,10.5,"[9, 26, 27, 28, 51, 58, 65]"
300,0.01,45,187554.97117318457,42.645658016204834,10.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.01,56,181962.32201985014,58.815815448760986,10.5,"[8, 31, 51, 58, 65, 72]"
300,0.01,67,176988.68827768718,332.88348293304443,10.5,"[15, 16, 47, 54, 61, 68]"
300,0.01,78,182659.78132838203,92.72763657569885,10.5,"[8, 9, 51, 58, 65, 72]"
300,0.01,89,167568.72683900074,152.3672797679901,10.5,"[14, 15, 34, 60, 67, 74]"
300,0.01,90,184848.232457262,64.79008865356445,10.5,"[26, 27, 28, 49, 51, 58, 65]"
300,0.02,0,187554.97117318457,464.0893521308899,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,12,187554.97117318457,448.8125307559967,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,23,187554.97117318457,583.2853789329529,21.0,"[7, 26, 27, 28, 51, 58, 65]"
300,0.02,34,186537.65009832836,138.14674305915833,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,45,183858.3097105746,482.9466063976288,21.0,"[24, 25, 26, 27, 28, 68]"
300,0.02,56,186537.65009832836,262.67925238609314,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,67,182325.9253164978,354.5417802333832,21.0,"[6, 7, 8, 9, 10, 51, 66]"
300,0.02,78,186537.65009832836,1456.1313362121582,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,89,186537.65009832836,918.4308800697327,21.0,"[9, 26, 27, 28, 51, 58, 65]"
300,0.02,90,182526.3283197763,1234.5262410640717,21.0,"[20, 21, 22, 51, 58, 65]"
300,0.03,0,187554.97117318457,1530.7513177394867,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,12,182924.00399281198,1634.783450603485,31.5,"[6, 7, 8, 9, 10, 49, 51]"
300,0.03,23,185240.3214066418,3265.446116924286,31.5,"[7, 8, 9, 10, 26, 27, 28]"
300,0.03,34,187554.97117318457,2146.333343744278,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,45,183858.3097105746,1032.6565084457397,31.5,"[24, 25, 26, 27, 28, 68]"
300,0.03,56,187554.97117318457,1773.1227188110352,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,67,187554.97117318457,1319.9370069503784,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,78,182201.24798371046,1248.6327817440033,31.5,"[6, 7, 8, 9, 10, 49, 65]"
300,0.03,89,186537.65009832836,1739.5804195404053,31.5,"[9, 26, 27, 28, 51, 58, 65]"
300,0.03,90,182215.38571191562,1222.0419142246246,31.5,"[6, 7, 8, 9, 10, 49, 59]"
300,0.04,0,183858.3097105746,5114.310699701309,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.04,12,187554.97117318457,3585.9970943927765,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,23,185240.3214066418,3981.3923778533936,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,34,187554.97117318457,4581.316857814789,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,45,187554.97117318457,3082.704517364502,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,56,182201.24798371046,5751.299216508865,42.3,"[6, 7, 8, 9, 10, 49, 65]"
300,0.04,67,185240.3214066418,6895.842166900635,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,78,187554.97117318457,2504.8882133960724,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,89,185240.3214066418,3489.326092004776,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,90,183858.3097105746,6153.885981082916,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.05,0,187554.97117318457,5849.350773096085,52.8,"[7, 26, 27, 28, 51, 58, 65]"
