budget,size,seed,obj,time,loss_bound,projects
500,0.02,0,207685.7412639854,341.2491729259491,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 54, 61, 68]"
500,0.02,12,195325.4561544987,1119.4844858646393,21.0,"[15, 16, 20, 21, 22, 54, 59, 61, 66, 73]"
500,0.02,23,208804.2324966908,728.403580904007,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.02,34,209383.85581904717,343.1091961860657,21.0,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.02,45,207685.7412639854,145.57856798171997,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 54, 61, 68]"
500,0.02,56,208804.2324966908,403.57445764541626,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.02,67,202719.6283009468,457.397518157959,21.0,"[8, 9, 10, 27, 28, 51, 54, 58, 61, 65, 68]"
500,0.02,78,208804.2324966908,109.49907279014587,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.02,89,202719.6283009468,464.3778166770935,21.0,"[8, 9, 10, 27, 28, 51, 54, 58, 61, 65, 68]"
500,0.02,90,205255.01574464407,544.0938701629639,21.0,"[15, 16, 26, 27, 28, 54, 59, 61, 66, 68, 73]"
500,0.03,0,202763.68719122474,2507.5336265563965,31.5,"[20, 21, 22, 23, 26, 27, 28, 59, 61, 66, 73]"
500,0.03,12,208804.2324966908,303.3545632362366,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.03,23,205862.0629235148,3229.5932154655457,31.5,"[6, 7, 8, 9, 10, 11, 27, 51, 58, 65, 72]"
500,0.03,34,204609.14478177324,3275.723947286606,31.5,"[7, 8, 9, 10, 28, 51, 54, 58, 61, 65, 68]"
500,0.03,45,198467.75084354874,1706.3796126842499,31.5,"[7, 8, 9, 10, 15, 16, 28, 54, 61, 68, 75]"
500,0.03,56,211124.73870562128,1274.058023929596,31.5,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.03,67,198441.1959707538,1119.2257525920868,31.5,"[8, 9, 10, 20, 21, 22, 26, 27, 28, 54, 61]"
500,0.03,78,205862.0629235148,3235.2610750198364,31.5,"[6, 7, 8, 9, 10, 11, 27, 51, 58, 65, 72]"
500,0.03,89,198441.1959707538,1112.6068856716156,31.5,"[8, 9, 10, 20, 21, 22, 26, 27, 28, 54, 61]"
500,0.03,90,211124.73870562128,1352.5311448574066,31.5,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,0,212416.4172401973,2004.7864158153534,42.3,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.04,12,211124.73870562128,2105.8408081531525,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,23,211124.73870562128,2581.3681304454803,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,34,207808.07557196287,4221.608023881912,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 52, 59, 66]"
500,0.04,45,207099.45462406057,4964.856593132019,42.3,"[7, 8, 9, 10, 26, 27, 28, 54, 61, 68, 75]"
500,0.04,56,211124.73870562128,2561.907185792923,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,67,208804.2324966908,4905.186725616455,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.04,78,211124.73870562128,2321.0185623168945,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,89,208804.2324966908,2708.488509654999,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.04,90,211124.73870562128,3483.3155858516693,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,0,212416.4172401973,3503.217034101486,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,12,211124.73870562128,4428.078573465347,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,23,211124.73870562128,4437.2877769470215,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,34,208804.2324966908,2228.985877752304,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.05,45,211124.73870562128,3852.1200263500214,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,212416.4172401973,3490.600141763687,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,208804.2324966908,4140.426811695099,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.05,78,212416.4172401973,3959.4778578281403,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,89,208804.2324966908,2482.4457359313965,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
