budget,size,seed,obj,time,loss_bound,projects
100,0.04,78,164712.4221579359,78.9534752368927,42.3,"[21, 22]"
100,0.04,89,164425.69225563642,278.1726369857788,42.3,"[26, 27]"
100,0.04,90,164712.4221579359,64.93983769416809,42.3,"[21, 22]"
100,0.05,0,164248.1235219008,575.7232158184052,52.8,"[58, 65]"
100,0.05,12,164248.1235219008,342.57297253608704,52.8,"[58, 65]"
100,0.05,23,164712.4221579359,404.2370903491974,52.8,"[21, 22]"
100,0.05,34,164248.1235219008,382.906033039093,52.8,"[58, 65]"
100,0.05,45,164425.69225563642,403.45191073417664,52.8,"[26, 27]"
100,0.05,56,164425.69225563642,212.37185192108154,52.8,"[26, 27]"
100,0.05,67,164425.69225563642,401.2494058609009,52.8,"[26, 27]"
100,0.05,78,164712.4221579359,381.14012575149536,52.8,"[21, 22]"
100,0.05,89,164712.4221579359,700.7408742904663,52.8,"[21, 22]"
100,0.05,90,164712.4221579359,462.91687989234924,52.8,"[21, 22]"
300,0.01,0,177429.97758758074,12.176307439804077,10.5,"[13, 14, 15, 16, 61, 68]"
300,0.01,12,174666.34236908035,8.95632791519165,10.5,"[8, 24, 25, 51, 58, 65]"
300,0.01,23,171891.10166618766,17.229943990707397,10.5,"[31, 32, 50, 57, 64, 71]"
300,0.01,34,172651.73267449168,6.945267200469971,10.5,"[25, 26, 52, 59, 66, 71]"
300,0.01,45,170306.17991195986,6.75761866569519,10.5,"[13, 14, 15, 57, 64, 71]"
300,0.01,56,176971.79163211945,7.7055604457855225,10.5,"[18, 19, 20, 21, 22, 56]"
300,0.01,67,183858.3097105746,9.732984781265259,10.5,"[24, 25, 26, 27, 28, 68]"
300,0.01,78,176010.0673625117,9.209639072418213,10.5,"[19, 20, 21, 22, 50, 57]"
300,0.01,89,179085.77778087032,9.443039894104004,10.5,"[18, 19, 20, 21, 22, 61]"
300,0.01,90,179995.9685910415,11.810479640960693,10.5,"[19, 20, 21, 22, 23, 66]"
300,0.02,0,183667.70229535757,123.75586891174316,21.0,"[7, 26, 27, 28, 59, 66, 73]"
300,0.02,12,174666.34236908035,80.67330527305603,21.0,"[8, 24, 25, 51, 58, 65]"
300,0.02,23,182983.65101466046,113.42355799674988,21.0,"[21, 22, 51, 58, 65, 72]"
300,0.02,34,175077.90375664996,82.03028964996338,21.0,"[24, 25, 26, 27, 60, 67]"
300,0.02,45,170306.17991195986,75.43104577064514,21.0,"[13, 14, 15, 57, 64, 71]"
300,0.02,56,173743.85937119872,95.11899256706238,21.0,"[26, 32, 33, 34, 66, 73]"
300,0.02,67,181469.3595948985,107.72720956802368,21.0,"[6, 7, 8, 9, 10, 47]"
300,0.02,78,176010.0673625117,37.18046832084656,21.0,"[19, 20, 21, 22, 50, 57]"
300,0.02,89,178428.41291973248,75.2865731716156,21.0,"[37, 51, 58, 65, 72, 79]"
300,0.02,90,178082.5467069892,57.37926483154297,21.0,"[19, 20, 21, 22, 23, 64]"
300,0.03,0,182325.9253164978,791.5933191776276,31.5,"[6, 7, 8, 9, 10, 51, 66]"
300,0.03,12,187554.97117318457,504.0293519496918,31.5,"[7, 26, 27, 28, 51, 58, 65]"
300,0.03,23,182924.00399281198,385.5833406448364,31.5,"[6, 7, 8, 9, 10, 49, 51]"
300,0.03,34,180929.44178921788,454.6078255176544,31.5,"[24, 25, 26, 27, 28, 75]"
300,0.03,45,170837.11974138592,357.23403811454773,31.5,"[13, 14, 50, 57, 64, 71]"
300,0.03,56,185240.3214066418,1042.0562772750854,31.5,"[7, 8, 9, 10, 26, 27, 28]"
300,0.03,67,182201.24798371046,389.41794300079346,31.5,"[6, 7, 8, 9, 10, 49, 65]"
300,0.03,78,176010.0673625117,229.7724633216858,31.5,"[19, 20, 21, 22, 50, 57]"
300,0.03,89,182566.0601952289,455.18870639801025,31.5,"[6, 7, 8, 9, 10, 49, 61]"
300,0.03,90,178082.5467069892,344.6221618652344,31.5,"[19, 20, 21, 22, 23, 64]"
300,0.04,0,187554.97117318457,1560.9082996845245,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.04,12,182924.00399281198,1700.4692301750183,42.3,"[6, 7, 8, 9, 10, 49, 51]"
300,0.04,23,182566.0601952289,1570.5158286094666,42.3,"[6, 7, 8, 9, 10, 49, 61]"
300,0.04,34,180929.44178921788,1173.6219689846039,42.3,"[24, 25, 26, 27, 28, 75]"
300,0.04,45,186537.65009832836,732.7560913562775,42.3,"[9, 26, 27, 28, 51, 58, 65]"
300,0.04,56,185240.3214066418,1575.7025303840637,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,67,184154.41210566822,1139.612048149109,42.3,"[16, 26, 27, 28, 59, 66, 73]"
300,0.04,78,180583.18594086866,467.6416153907776,42.3,"[24, 25, 26, 27, 28, 63]"
300,0.04,89,185240.3214066418,2765.3114290237427,42.3,"[7, 8, 9, 10, 26, 27, 28]"
