budget,size,seed,obj,time,loss_bound,projects
300,0.04,12,184154.41210566822,1127.0762238502502,42.3,"[16, 26, 27, 28, 59, 66, 73]"
300,0.04,23,181571.41574347834,1368.1768913269043,42.3,"[24, 25, 26, 27, 28, 29]"
300,0.04,34,182925.36444785292,1353.5671169757843,42.3,"[16, 25, 26, 27, 28, 59, 66]"
300,0.04,45,184211.8825538808,880.0739464759827,42.3,"[25, 26, 27, 28, 61, 68]"
300,0.04,56,185240.3214066418,1108.203149318695,42.3,"[7, 8, 9, 10, 26, 27, 28]"
300,0.04,67,184211.8825538808,742.2660384178162,42.3,"[25, 26, 27, 28, 61, 68]"
300,0.04,78,183858.3097105746,953.1875064373016,42.3,"[24, 25, 26, 27, 28, 68]"
300,0.04,89,180678.88474957118,1102.9382722377777,42.3,"[8, 9, 10, 52, 59, 66]"
300,0.04,90,179761.37531711857,1544.6873438358307,42.3,"[15, 16, 52, 59, 66, 73]"
300,0.05,0,186537.65009832836,1351.1249287128448,52.8,"[9, 26, 27, 28, 51, 58, 65]"
300,0.05,12,185240.3214066418,2274.2186646461487,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,23,185240.3214066418,2264.8591961860657,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,34,184154.41210566822,1939.0623819828033,52.8,"[16, 26, 27, 28, 59, 66, 73]"
300,0.05,45,184154.41210566822,1687.4217846393585,52.8,"[16, 26, 27, 28, 59, 66, 73]"
300,0.05,56,186537.65009832836,1340.343917608261,52.8,"[9, 26, 27, 28, 51, 58, 65]"
300,0.05,67,184211.8825538808,1476.3433456420898,52.8,"[25, 26, 27, 28, 61, 68]"
300,0.05,78,187554.97117318457,2613.116215467453,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,89,187554.97117318457,2344.2909438610077,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,90,181571.41574347834,2806.6194281578064,52.8,"[24, 25, 26, 27, 28, 29]"
500,0.01,0,204651.55814391802,13.918565273284912,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,12,204651.55814391802,13.902950048446655,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,23,192125.04208949872,5.6236419677734375,10.5,"[7, 20, 21, 22, 26, 32, 51, 58, 65, 68]"
500,0.01,34,199689.3453847879,22.994555950164795,10.5,"[6, 7, 8, 9, 10, 21, 22, 28, 54, 61, 68]"
500,0.01,45,199494.87247365105,19.057982683181763,10.5,"[15, 16, 26, 27, 28, 54, 58, 59, 65, 66, 73]"
500,0.01,56,180914.86701876635,23.603787899017334,10.5,"[7, 13, 14, 15, 46, 50, 53, 57, 64, 71]"
500,0.01,67,204651.55814391802,13.668658256530762,10.5,"[6, 7, 8, 9, 10, 27, 28, 47, 54, 61, 68]"
500,0.01,78,206040.0755404085,7.3888561725616455,10.5,"[6, 7, 8, 9, 10, 51, 52, 59, 66, 73, 80]"
500,0.01,89,201739.8405737699,15.886856317520142,10.5,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.01,90,196611.04970839593,10.575631856918335,10.5,"[6, 7, 8, 9, 10, 26, 27, 49, 53, 60, 67]"
500,0.02,0,203006.79436696364,66.0625228881836,21.0,"[7, 8, 9, 10, 26, 27, 28, 43, 54, 61, 68]"
500,0.02,12,198714.94792209478,724.5479023456573,21.0,"[31, 32, 33, 34, 44, 51, 58, 65, 72, 75]"
500,0.02,23,205699.6220231463,119.54990315437317,21.0,"[15, 16, 25, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.02,34,200896.9788740844,66.95293378829956,21.0,"[2, 6, 7, 8, 9, 10, 13, 44, 51, 58, 65]"
500,0.02,45,211124.73870562128,69.34299564361572,21.0,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.02,56,205911.81986420535,75.98205542564392,21.0,"[6, 7, 8, 9, 10, 15, 16, 52, 59, 66, 73]"
500,0.02,67,196975.00950105448,256.267697095871,21.0,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 73]"
500,0.02,78,208804.2324966908,59.76715683937073,21.0,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.02,89,196975.00950105448,256.39263463020325,21.0,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 73]"
500,0.02,90,199479.54495799702,263.1566672325134,21.0,"[14, 15, 16, 26, 27, 28, 59, 60, 66, 67, 73]"
500,0.03,0,198412.09440578579,753.5254225730896,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 50, 57, 64]"
500,0.03,12,208804.2324966908,280.80876064300537,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.03,23,198999.64165696414,348.8395941257477,31.5,"[6, 7, 8, 9, 10, 11, 25, 26, 27, 28, 29]"
500,0.03,34,207917.91297927452,526.250883102417,31.5,"[6, 7, 8, 9, 10, 44, 49, 51, 58, 65, 72]"
500,0.03,45,201309.4902962699,583.6904702186584,31.5,"[6, 7, 8, 9, 10, 24, 25, 26, 27, 28, 49]"
500,0.03,56,209383.85581904717,499.64777994155884,31.5,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,67,198497.45272112626,412.38711166381836,31.5,"[25, 26, 27, 28, 50, 57, 59, 64, 66, 71, 73]"
