budget,size,seed,obj,acc,time,loss_bound,projects
100,0.01,0,2101.3349999999937,3117,61.40579128265381,10.5,"[12, 60]"
100,0.01,12,2326.270999999997,3523,36.12040996551514,14.0,"[21, 22]"
100,0.01,23,2375.6999999999916,3515,61.36689734458923,14.0,"[22, 60]"
100,0.01,34,2326.270999999997,3523,49.789369344711304,14.0,"[21, 22]"
100,0.01,45,2326.270999999997,3523,53.023210287094116,10.5,"[21, 22]"
100,0.01,56,2099.87099999999,3133,60.01052260398865,10.5,"[21, 60]"
100,0.01,67,2101.3349999999937,3117,46.94546580314636,14.0,"[12, 60]"
100,0.01,78,2720.5050000000047,3702,64.09460520744324,14.0,"[13, 60]"
100,0.01,89,1907.0709999999945,2883,48.63825273513794,10.5,"[60, 72]"
100,0.01,90,2326.270999999997,3523,58.90946936607361,14.0,"[21, 22]"
100,0.02,0,2720.5050000000047,3702,115.81530499458313,28.0,"[13, 60]"
100,0.02,12,2099.87099999999,3133,91.23604559898376,28.0,"[21, 60]"
100,0.02,23,2375.6999999999916,3515,81.7140805721283,28.0,"[22, 60]"
100,0.02,34,2287.9689999999882,3415,57.84113645553589,28.0,"[60, 67]"
100,0.02,45,2287.9689999999882,3415,72.0081558227539,28.0,"[60, 67]"
100,0.02,56,2162.2489999999907,3207,87.3475034236908,28.0,"[60, 75]"
100,0.02,67,2287.9689999999882,3415,62.01773738861084,28.0,"[60, 67]"
100,0.02,78,2055.3199999999906,3082,77.20746326446533,28.0,"[60, 61]"
100,0.02,89,2326.270999999997,3523,68.60852599143982,28.0,"[21, 22]"
100,0.02,90,2326.270999999997,3523,58.74957871437073,28.0,"[21, 22]"
100,0.03,0,2287.9689999999882,3415,108.67630815505981,42.0,"[60, 67]"
100,0.03,12,2099.87099999999,3133,110.58583354949951,42.0,"[21, 60]"
100,0.03,23,2375.6999999999916,3515,115.60668778419495,42.0,"[22, 60]"
100,0.03,34,2287.9689999999882,3415,98.34372425079346,42.0,"[60, 67]"
100,0.03,45,2287.9689999999882,3415,102.29182887077332,42.0,"[60, 67]"
100,0.03,56,2457.8310000000038,3617,127.60141229629517,42.0,"[15, 16]"
100,0.03,67,2375.6999999999916,3515,98.38077330589294,42.0,"[22, 60]"
100,0.03,78,2055.3199999999906,3082,104.81307244300842,42.0,"[60, 61]"
100,0.03,89,2287.9689999999882,3415,114.42991781234741,42.0,"[60, 67]"
100,0.03,90,2326.270999999997,3523,88.26759457588196,42.0,"[21, 22]"
100,0.04,0,2287.9689999999882,3415,153.52942037582397,56.4,"[60, 67]"
100,0.04,12,2099.87099999999,3133,135.3515601158142,56.4,"[21, 60]"
100,0.04,23,2375.6999999999916,3515,137.4750611782074,56.4,"[22, 60]"
100,0.04,34,2287.9689999999882,3415,134.0805904865265,56.4,"[60, 67]"
100,0.04,45,2287.9689999999882,3415,135.02779006958008,56.4,"[60, 67]"
100,0.04,56,2720.5050000000047,3702,157.3780062198639,56.4,"[13, 60]"
100,0.04,67,2375.6999999999916,3515,145.90768337249756,56.4,"[22, 60]"
100,0.04,78,2055.3199999999906,3082,142.0514533519745,56.4,"[60, 61]"
100,0.04,89,2287.9689999999882,3415,175.9714424610138,56.4,"[60, 67]"
100,0.04,90,2326.270999999997,3523,122.70770716667175,56.4,"[21, 22]"
100,0.05,0,2287.9689999999882,3415,183.141667842865,70.4,"[60, 67]"
100,0.05,12,2099.87099999999,3133,157.8914725780487,70.4,"[21, 60]"
100,0.05,23,2375.6999999999916,3515,155.46519231796265,70.4,"[22, 60]"
100,0.05,34,2287.9689999999882,3415,171.85330414772034,70.4,"[60, 67]"
100,0.05,45,2326.270999999997,3523,173.6238067150116,70.4,"[21, 22]"
100,0.05,56,2720.5050000000047,3702,191.63696312904358,70.4,"[13, 60]"
100,0.05,67,2375.6999999999916,3515,183.75518679618835,70.4,"[22, 60]"
